Category,Order Date,Segment,Number of Records,Sales Target,
Technology,9/18/14,Consumer,1,564.2703,
Technology,9/18/14,Home Office,1,"1,429.92",
Furniture,9/19/14,Corporate,1,28.633,
Office Supplies,9/19/14,Consumer,1,85.02856,
Office Supplies,9/19/14,Corporate,1,628.1127,
Office Supplies,9/19/14,Home Office,1,113.69952,
Technology,9/19/14,Consumer,1,108.4338,
Technology,9/19/14,Corporate,1,548.2728,
Furniture,9/20/14,Corporate,1,496.25812,
Office Supplies,9/20/14,Consumer,1,66.99624,
Office Supplies,9/20/14,Corporate,1,138.77196,
Office Supplies,9/20/14,Home Office,1,43.46136,
Technology,9/20/14,Consumer,1,567.11904,
Technology,9/20/14,Corporate,1,355.60304,
Furniture,9/21/14,Consumer,1,"4,946.56",
Office Supplies,9/21/14,Consumer,1,114.96224,
Technology,9/21/14,Consumer,1,"1,854.92",
Office Supplies,9/22/14,Consumer,1,155.33882,
Office Supplies,9/22/14,Corporate,1,14.2692,
Technology,9/22/14,Consumer,1,144.362,
Furniture,9/23/14,Consumer,1,12.1907,
Furniture,9/23/14,Home Office,1,217.764,
Office Supplies,9/23/14,Consumer,1,"5,089.31",
Office Supplies,9/23/14,Corporate,1,379.3416,
Office Supplies,9/23/14,Home Office,1,104.632,
Technology,9/23/14,Consumer,1,"1,704.15",
Technology,9/23/14,Corporate,1,183.2787,
Furniture,9/24/14,Consumer,1,752.14188,
Furniture,9/24/14,Corporate,1,27.27504,
Office Supplies,9/24/14,Consumer,1,"1,036.95",
Office Supplies,9/24/14,Corporate,1,8.87808,
Office Supplies,9/24/14,Home Office,1,12.9168,
Technology,9/24/14,Consumer,1,620.46946,
Furniture,9/25/14,Consumer,1,716.2884,
Furniture,9/25/14,Corporate,1,519.3712,
Office Supplies,9/25/14,Consumer,1,339.42272,
Office Supplies,9/25/14,Home Office,1,104.3553,
Technology,9/25/14,Consumer,1,16.092,
Technology,9/25/14,Corporate,1,"3,040.14",
Technology,9/25/14,Home Office,1,"1,397.02",
Furniture,9/26/14,Consumer,1,692.93296,
Office Supplies,9/26/14,Consumer,1,195.95664,
Office Supplies,9/26/14,Corporate,1,277.03095,
Technology,9/26/14,Consumer,1,110.3632,
Furniture,9/27/14,Corporate,1,10.164,
Furniture,9/27/14,Home Office,1,406.56192,
Office Supplies,9/27/14,Corporate,1,"1,024.30",
Office Supplies,9/27/14,Home Office,1,2.0016,
Furniture,9/29/14,Consumer,1,8.316,
Furniture,9/29/14,Home Office,1,34.08704,
Office Supplies,9/29/14,Consumer,1,1.62192,
Office Supplies,9/29/14,Corporate,1,13.67415,
Office Supplies,9/29/14,Home Office,1,457.06608,
Technology,9/29/14,Home Office,1,56.55936,
Furniture,9/30/14,Consumer,1,123.28866,
Furniture,9/30/14,Home Office,1,364.7809,
Office Supplies,9/30/14,Consumer,1,618.39158,
Office Supplies,9/30/14,Corporate,1,54.41616,
Office Supplies,9/30/14,Home Office,1,54.54176,
Technology,9/30/14,Home Office,1,576.486,
Office Supplies,10/1/14,Consumer,1,151.6896,
Office Supplies,10/1/14,Corporate,1,206.29654,
Office Supplies,10/1/14,Home Office,1,12.11184,
Technology,10/1/14,Home Office,1,159.98,
Furniture,10/2/14,Consumer,1,106.43584,
Furniture,10/2/14,Corporate,1,433.10592,
Office Supplies,10/2/14,Consumer,1,393.62496,
Office Supplies,10/2/14,Corporate,1,193.0688,
Technology,10/2/14,Home Office,1,"1,918.22",
Furniture,10/3/14,Consumer,1,357.59724,
Furniture,10/3/14,Corporate,1,9.0424,
Furniture,10/3/14,Home Office,1,"2,567.32",
Office Supplies,10/3/14,Consumer,1,291.4956,
Office Supplies,10/3/14,Corporate,1,40.18464,
Office Supplies,10/3/14,Home Office,1,"1,511.75",
Technology,10/3/14,Consumer,1,376.5432,
Technology,10/3/14,Corporate,1,67.3098,
Technology,10/3/14,Home Office,1,92.41456,
Furniture,10/4/14,Corporate,1,147.30768,
Furniture,10/4/14,Home Office,1,85.5984,
Office Supplies,10/4/14,Consumer,1,"1,572.53",
Office Supplies,10/4/14,Corporate,1,22.2912,
Office Supplies,10/4/14,Home Office,1,5.7681,
Technology,10/4/14,Home Office,1,394.2882,
Furniture,10/5/14,Home Office,1,17.982,
Furniture,10/6/14,Corporate,1,907.72794,
Office Supplies,10/6/14,Corporate,1,31.621,
Office Supplies,10/6/14,Home Office,1,203.53624,
Technology,10/6/14,Corporate,1,"5,348.71",
Technology,10/6/14,Home Office,1,213.5163,
Furniture,10/7/14,Home Office,1,45.7364,
Office Supplies,10/7/14,Consumer,1,483.08236,
Office Supplies,10/7/14,Corporate,1,44.2692,
Office Supplies,10/7/14,Home Office,1,596.3435,
Technology,10/7/14,Home Office,1,329.5588,
Furniture,10/8/14,Consumer,1,286.12938,
Furniture,10/8/14,Home Office,1,137.73996,
Office Supplies,10/8/14,Consumer,1,89.76,
Office Supplies,10/8/14,Home Office,1,591.55642,
Technology,10/8/14,Consumer,1,"1,231.85",
Technology,10/8/14,Home Office,1,231.27936,
Furniture,10/9/14,Consumer,1,150.13692,
Office Supplies,10/9/14,Corporate,1,85.9432,
Technology,10/9/14,Corporate,1,379.152,
Furniture,10/10/14,Consumer,1,568.41,
Furniture,10/10/14,Corporate,1,810.88198,
Office Supplies,10/10/14,Consumer,1,141.98052,
Furniture,10/11/14,Consumer,1,222.60294,
Furniture,10/13/14,Consumer,1,"2,639.23",
Furniture,10/13/14,Home Office,1,249.51192,
Office Supplies,10/13/14,Consumer,1,33.74,
Office Supplies,10/13/14,Corporate,1,72.68352,
Office Supplies,10/13/14,Home Office,1,132.1936,
Technology,10/13/14,Consumer,1,476.0316,
Technology,10/13/14,Corporate,1,692.13256,
Technology,10/13/14,Home Office,1,"1,022.92",
Furniture,10/14/14,Consumer,1,"1,424.10",
Office Supplies,10/14/14,Consumer,1,"1,595.60",
Office Supplies,10/14/14,Corporate,1,"5,614.20",
Technology,10/14/14,Corporate,1,210.47388,
Furniture,10/15/14,Consumer,1,9.933,
Office Supplies,10/15/14,Home Office,1,80.86736,
Technology,10/15/14,Consumer,1,41.724,
Furniture,10/16/14,Corporate,1,580.9264,
Office Supplies,10/16/14,Consumer,1,15.4665,
Office Supplies,10/16/14,Corporate,1,416.7397,
Office Supplies,10/16/14,Home Office,1,87.0408,
Furniture,10/17/14,Corporate,1,"2,519.46",
Office Supplies,10/17/14,Consumer,1,137.225,
Office Supplies,10/17/14,Corporate,1,307.776,
Technology,10/17/14,Corporate,1,19.26912,
Technology,10/17/14,Home Office,1,515.9871,
Office Supplies,10/18/14,Consumer,1,10.3208,
Office Supplies,10/18/14,Corporate,1,67.3244,
Technology,10/18/14,Corporate,1,52.26408,
Furniture,10/20/14,Consumer,1,398.69049,
Furniture,10/20/14,Corporate,1,118.17728,
Office Supplies,10/20/14,Consumer,1,40.44512,
Office Supplies,10/20/14,Corporate,1,235.50272,
Office Supplies,10/20/14,Home Office,1,"1,513.02",
Technology,10/20/14,Consumer,1,18.348,
Technology,10/20/14,Corporate,1,284.80992,
Furniture,10/21/14,Consumer,1,42.17856,
Furniture,10/21/14,Corporate,1,247.39668,
Office Supplies,10/21/14,Consumer,1,200.00394,
Office Supplies,10/21/14,Corporate,1,767.83742,
Office Supplies,10/21/14,Home Office,1,67.97566,
Technology,10/21/14,Corporate,1,15.34464,
Furniture,10/22/14,Corporate,1,507.1888,
Furniture,10/22/14,Home Office,1,981.84042,
Office Supplies,10/22/14,Consumer,1,108.08408,
Office Supplies,10/22/14,Corporate,1,828.7704,
Office Supplies,10/22/14,Home Office,1,172.63064,
Technology,10/22/14,Consumer,1,349.78728,
Technology,10/22/14,Corporate,1,25.844,
Technology,10/22/14,Home Office,1,"1,281.53",
Furniture,10/23/14,Consumer,1,770.14788,
Furniture,10/23/14,Corporate,1,166.5915,
Office Supplies,10/23/14,Consumer,1,369.8838,
Office Supplies,10/23/14,Corporate,1,32.9472,
Office Supplies,10/23/14,Home Office,1,97.3298,
Technology,10/23/14,Corporate,1,33.681,
Technology,10/23/14,Home Office,1,"11,741.20",
Furniture,10/24/14,Corporate,1,"1,050.19",
Office Supplies,10/24/14,Consumer,1,254.95044,
Office Supplies,10/24/14,Corporate,1,90.3096,
Technology,10/24/14,Consumer,1,"1,777.90",
Technology,10/24/14,Corporate,1,34.8036,
Furniture,10/25/14,Consumer,1,465.6645,
Office Supplies,10/25/14,Consumer,1,11.7968,
Furniture,10/27/14,Consumer,1,363.987,
Office Supplies,10/27/14,Consumer,1,269.08816,
Office Supplies,10/27/14,Corporate,1,75.73734,
Office Supplies,10/27/14,Home Office,1,47.82976,
Technology,10/27/14,Consumer,1,152.504,
Technology,10/27/14,Corporate,1,65.84994,
Furniture,10/28/14,Corporate,1,649.22967,
Office Supplies,10/28/14,Corporate,1,99.78285,
Office Supplies,10/28/14,Home Office,1,54.432,
Technology,10/28/14,Corporate,1,161.088,
Technology,10/28/14,Home Office,1,23.37824,
Furniture,10/29/14,Consumer,1,67.81824,
Office Supplies,10/29/14,Consumer,1,239.59654,
Office Supplies,10/29/14,Corporate,1,50.8588,
Technology,10/29/14,Consumer,1,54.69184,
Office Supplies,10/30/14,Corporate,1,43.6728,
Furniture,10/31/14,Consumer,1,"1,119.78",
Furniture,10/31/14,Corporate,1,10.122,
Furniture,10/31/14,Home Office,1,33.2612,
Office Supplies,10/31/14,Consumer,1,"2,060.15",
Office Supplies,10/31/14,Home Office,1,162.488,
Technology,10/31/14,Consumer,1,502.248,
Office Supplies,11/1/14,Corporate,1,8.9208,
Office Supplies,11/1/14,Home Office,1,4.61824,
Technology,11/1/14,Corporate,1,498.59264,
Furniture,11/2/14,Consumer,1,"2,319.09",
Office Supplies,11/2/14,Consumer,1,232.7871,
Furniture,11/3/14,Corporate,1,891.10112,
Furniture,11/3/14,Home Office,1,167.76456,
Office Supplies,11/3/14,Consumer,1,314.7484,
Office Supplies,11/3/14,Corporate,1,524.6361,
Office Supplies,11/3/14,Home Office,1,975.12132,
Technology,11/3/14,Corporate,1,"3,264.57",
Furniture,11/4/14,Consumer,1,506.62848,
Furniture,11/4/14,Corporate,1,348.97824,
Furniture,11/4/14,Home Office,1,"1,723.38",
Office Supplies,11/4/14,Consumer,1,208.37817,
Office Supplies,11/4/14,Corporate,1,189.13728,
Technology,11/4/14,Consumer,1,"1,023.37",
Technology,11/4/14,Corporate,1,357.76224,
Technology,11/4/14,Home Office,1,171.785,
Furniture,11/5/14,Corporate,1,450.43704,
Office Supplies,11/5/14,Consumer,1,8.40708,
Office Supplies,11/5/14,Corporate,1,390.73536,
Office Supplies,11/5/14,Home Office,1,111.76272,
Technology,11/5/14,Consumer,1,263.8944,
Technology,11/5/14,Corporate,1,"9,902.19",
Furniture,11/6/14,Consumer,1,423.74568,
Office Supplies,11/6/14,Consumer,1,564.96572,
Office Supplies,11/6/14,Corporate,1,17.3124,
Office Supplies,11/6/14,Home Office,1,204.1275,
Technology,11/6/14,Consumer,1,461.2862,
Technology,11/6/14,Corporate,1,626.64768,
Furniture,11/7/14,Consumer,1,177.38994,
Furniture,11/7/14,Home Office,1,"2,561.02",
Office Supplies,11/7/14,Consumer,1,"1,246.69",
Office Supplies,11/7/14,Corporate,1,5.4332,
Office Supplies,11/7/14,Home Office,1,267.97522,
Technology,11/7/14,Home Office,1,130.9464,
Furniture,11/8/14,Consumer,1,367.8696,
Furniture,11/8/14,Corporate,1,300.267,
Office Supplies,11/8/14,Consumer,1,172.15444,
Technology,11/8/14,Consumer,1,743.038,
Technology,11/8/14,Home Office,1,739.3626,
Furniture,11/9/14,Corporate,1,244.038,
Office Supplies,11/9/14,Home Office,1,105.504,
Furniture,11/10/14,Consumer,1,40.9944,
Furniture,11/10/14,Corporate,1,628.4628,
Furniture,11/10/14,Home Office,1,91.7035,
Office Supplies,11/10/14,Corporate,1,"2,408.27",
Technology,11/10/14,Corporate,1,982.2066,
Technology,11/10/14,Home Office,1,691.144,
Furniture,11/11/14,Corporate,1,"1,327.97",
Furniture,11/11/14,Home Office,1,210.03888,
Office Supplies,11/11/14,Consumer,1,468.25528,
Office Supplies,11/11/14,Corporate,1,956.07936,
Office Supplies,11/11/14,Home Office,1,20.0928,
Technology,11/11/14,Consumer,1,107.3184,
Technology,11/11/14,Corporate,1,"1,016.83",
Furniture,11/12/14,Consumer,1,76.4712,
Furniture,11/12/14,Home Office,1,35.6184,
Office Supplies,11/12/14,Consumer,1,431.90872,
Office Supplies,11/12/14,Corporate,1,995.9832,
Office Supplies,11/12/14,Home Office,1,24.60288,
Technology,11/12/14,Consumer,1,30.96192,
Furniture,11/13/14,Home Office,1,272.83136,
Office Supplies,11/13/14,Consumer,1,"1,120.93",
Office Supplies,11/13/14,Corporate,1,53.39776,
Office Supplies,11/13/14,Home Office,1,139.54032,
Technology,11/13/14,Corporate,1,415.54376,
Technology,11/13/14,Home Office,1,800.9088,
Furniture,11/14/14,Consumer,1,"2,140.19",
Furniture,11/14/14,Corporate,1,321.244788,
Office Supplies,11/14/14,Consumer,1,"1,592.46",
Office Supplies,11/14/14,Corporate,1,68.63128,
Office Supplies,11/14/14,Home Office,1,215.73,
Technology,11/14/14,Consumer,1,369.0109,
Technology,11/14/14,Corporate,1,"1,276.42",
Technology,11/14/14,Home Office,1,154.1224,
Furniture,11/15/14,Corporate,1,273.3328,
Office Supplies,11/15/14,Consumer,1,112.42242,
Office Supplies,11/15/14,Corporate,1,104.0688,
Office Supplies,11/15/14,Home Office,1,15.8912,
Technology,11/15/14,Consumer,1,259.1028,
Furniture,11/16/14,Consumer,1,553.608,
Furniture,11/17/14,Consumer,1,309.8613,
Office Supplies,11/17/14,Consumer,1,"1,024.82",
Office Supplies,11/17/14,Corporate,1,91.70304,
Office Supplies,11/17/14,Home Office,1,20.0896,
Technology,11/17/14,Consumer,1,218.7072,
Technology,11/17/14,Corporate,1,"2,545.53",
Technology,11/17/14,Home Office,1,56.1108,
Furniture,11/18/14,Consumer,1,515.4928,
Office Supplies,11/18/14,Consumer,1,388.841,
Office Supplies,11/18/14,Corporate,1,"1,413.84",
Technology,11/18/14,Consumer,1,"9,942.27",
Technology,11/18/14,Corporate,1,294.6727,
Furniture,11/19/14,Consumer,1,131.20758,
Furniture,11/19/14,Corporate,1,5.9946,
Furniture,11/19/14,Home Office,1,17.9816,
Office Supplies,11/19/14,Consumer,1,322.949,
Office Supplies,11/19/14,Corporate,1,707.4986,
Technology,11/19/14,Consumer,1,219.9182,
Furniture,11/20/14,Consumer,1,"1,334.79",
Furniture,11/20/14,Corporate,1,880.14808,
Furniture,11/20/14,Home Office,1,81.57348,
Office Supplies,11/20/14,Consumer,1,"1,781.46",
Office Supplies,11/20/14,Corporate,1,"2,323.46",
Office Supplies,11/20/14,Home Office,1,111.91752,
Technology,11/20/14,Consumer,1,31.00896,
Furniture,11/21/14,Consumer,1,738.12704,
Furniture,11/21/14,Corporate,1,48.4215,
Furniture,11/21/14,Home Office,1,29.2348,
Office Supplies,11/21/14,Consumer,1,277.22682,
Technology,11/21/14,Consumer,1,"1,159.17",
Technology,11/21/14,Corporate,1,532.8528,
Furniture,11/22/14,Consumer,1,92.496,
Office Supplies,11/22/14,Consumer,1,257.89552,
Office Supplies,11/22/14,Corporate,1,57.7456,
Office Supplies,11/22/14,Home Office,1,74.9744,
Technology,11/22/14,Consumer,1,"1,160.88",
Technology,11/22/14,Home Office,1,600.57816,
Office Supplies,11/23/14,Consumer,1,34.28352,
Furniture,11/24/14,Consumer,1,31.42736,
Furniture,11/24/14,Corporate,1,146.8139,
Office Supplies,11/24/14,Consumer,1,17.07376,
Office Supplies,11/24/14,Corporate,1,465.1902,
Technology,11/24/14,Consumer,1,515.24352,
Furniture,11/25/14,Consumer,1,824.84224,
Furniture,11/25/14,Corporate,1,"1,065.25",
Office Supplies,11/25/14,Consumer,1,585.0236,
Office Supplies,11/25/14,Corporate,1,734.0788,
Office Supplies,11/25/14,Home Office,1,"1,244.28",
Technology,11/25/14,Consumer,1,230.2874,
Technology,11/25/14,Corporate,1,150.48832,
Furniture,11/26/14,Consumer,1,"2,072.96",
Furniture,11/26/14,Corporate,1,737.058,
Office Supplies,11/26/14,Consumer,1,161.61066,
Office Supplies,11/26/14,Corporate,1,32.0352,
Office Supplies,11/26/14,Home Office,1,466.6833,
Technology,11/26/14,Consumer,1,293.9608,
Technology,11/26/14,Corporate,1,35.1648,
Furniture,11/27/14,Consumer,1,243.288,
Furniture,11/27/14,Home Office,1,"1,203.12",
Office Supplies,11/27/14,Consumer,1,35.58208,
Office Supplies,11/27/14,Corporate,1,236.5108,
Office Supplies,11/27/14,Home Office,1,153.59474,
Technology,11/27/14,Consumer,1,"1,325.45",
Technology,11/27/14,Home Office,1,"2,009.34",
Furniture,11/28/14,Consumer,1,18.4632,
Furniture,11/28/14,Corporate,1,50.6952,
Office Supplies,11/28/14,Consumer,1,278.56108,
Office Supplies,11/28/14,Corporate,1,900.77,
Technology,11/28/14,Consumer,1,60.4464,
Technology,11/28/14,Corporate,1,331.5823,
Furniture,11/29/14,Home Office,1,"4,193.23",
Office Supplies,11/29/14,Consumer,1,166.5598,
Office Supplies,11/29/14,Corporate,1,83.958,
Office Supplies,11/29/14,Home Office,1,45.93888,
Technology,11/29/14,Corporate,1,"1,801.70",
Furniture,11/30/14,Consumer,1,482.05024,
Furniture,12/1/14,Consumer,1,"2,803.78",
Furniture,12/1/14,Home Office,1,"1,256.04",
Office Supplies,12/1/14,Consumer,1,365.3188,
Office Supplies,12/1/14,Home Office,1,976.9122,
Technology,12/1/14,Consumer,1,360.93744,
Technology,12/1/14,Corporate,1,98.85528,
Technology,12/1/14,Home Office,1,562.41276,
Furniture,12/2/14,Consumer,1,983.9655,
Furniture,12/2/14,Corporate,1,64.3188,
Furniture,12/2/14,Home Office,1,"1,365.71",
Office Supplies,12/2/14,Consumer,1,632.21586,
Office Supplies,12/2/14,Corporate,1,539.1516,
Office Supplies,12/2/14,Home Office,1,129.0848,
Technology,12/2/14,Consumer,1,"1,435.75",
Technology,12/2/14,Home Office,1,63.58758,
Furniture,12/3/14,Consumer,1,703.60488,
Furniture,12/3/14,Corporate,1,"3,070.30",
Office Supplies,12/3/14,Consumer,1,"1,487.53",
Office Supplies,12/3/14,Corporate,1,"1,102.86",
Office Supplies,12/3/14,Home Office,1,41.094,
Technology,12/3/14,Consumer,1,"3,598.31",
Technology,12/3/14,Corporate,1,324.99004,
Furniture,12/4/14,Consumer,1,71.2776,
Furniture,12/4/14,Home Office,1,553.2776,
Office Supplies,12/4/14,Consumer,1,456.89064,
Technology,12/4/14,Consumer,1,389.5549,
Furniture,12/5/14,Consumer,1,513.0945,
Furniture,12/5/14,Corporate,1,539.14888,
Office Supplies,12/5/14,Consumer,1,145.56402,
Office Supplies,12/5/14,Corporate,1,41.7112,
Technology,12/5/14,Consumer,1,"1,215.59",
Technology,12/5/14,Corporate,1,243.1696,
Furniture,12/6/14,Consumer,1,42.3796,
Furniture,12/6/14,Corporate,1,85.9896,
Furniture,12/6/14,Home Office,1,187.906,
Office Supplies,12/6/14,Consumer,1,277.94392,
Office Supplies,12/6/14,Corporate,1,231.959,
Office Supplies,12/6/14,Home Office,1,265.968,
Technology,12/6/14,Consumer,1,90.4449,
Technology,12/6/14,Corporate,1,184.527,
Technology,12/6/14,Home Office,1,29.30544,
Office Supplies,12/7/14,Corporate,1,11.0004,
Furniture,12/8/14,Consumer,1,79.9086,
Office Supplies,12/8/14,Consumer,1,336.672,
Office Supplies,12/8/14,Corporate,1,"1,737.28",
Office Supplies,12/8/14,Home Office,1,46.5372,
Technology,12/8/14,Consumer,1,582.078,
Furniture,12/9/14,Consumer,1,"3,570.36",
Office Supplies,12/9/14,Consumer,1,"1,485.18",
Office Supplies,12/9/14,Corporate,1,275.49632,
Office Supplies,12/9/14,Home Office,1,586.8126,
Technology,12/9/14,Consumer,1,"1,510.66",
Furniture,12/10/14,Corporate,1,882.648,
Furniture,12/10/14,Home Office,1,919.2348,
Office Supplies,12/10/14,Consumer,1,684.84744,
Office Supplies,12/10/14,Corporate,1,582.16095,
Office Supplies,12/10/14,Home Office,1,208.1664,
Technology,12/10/14,Consumer,1,"1,823.59",
Furniture,12/11/14,Consumer,1,"1,920.50",
Furniture,12/11/14,Corporate,1,15.3504,
Office Supplies,12/11/14,Consumer,1,506.03359,
Office Supplies,12/11/14,Corporate,1,445.78976,
Office Supplies,12/11/14,Home Office,1,78.7332,
Technology,12/11/14,Consumer,1,97.9356,
Technology,12/11/14,Corporate,1,48.5892,
Technology,12/11/14,Home Office,1,549.4884,
Furniture,12/12/14,Consumer,1,608.9204,
Furniture,12/12/14,Corporate,1,857.45831,
Office Supplies,12/12/14,Consumer,1,736.9007,
Office Supplies,12/12/14,Corporate,1,21.73392,
Office Supplies,12/12/14,Home Office,1,12.1728,
Technology,12/12/14,Consumer,1,147.5424,
Technology,12/12/14,Corporate,1,341.0411,
Furniture,12/14/14,Consumer,1,188.9776,
Furniture,12/14/14,Corporate,1,276.45696,
Office Supplies,12/14/14,Consumer,1,94.6776,
Furniture,12/15/14,Consumer,1,"1,362.55",
Furniture,12/15/14,Home Office,1,543.76672,
Office Supplies,12/15/14,Consumer,1,94.27968,
Office Supplies,12/15/14,Home Office,1,198.44,
Technology,12/15/14,Consumer,1,38.08608,
Technology,12/15/14,Corporate,1,194.3225,
Technology,12/15/14,Home Office,1,"1,584.28",
Furniture,12/16/14,Home Office,1,20.7207,
Office Supplies,12/16/14,Consumer,1,81.0075,
Office Supplies,12/16/14,Corporate,1,9.58048,
Technology,12/16/14,Consumer,1,198.74376,
Furniture,12/17/14,Corporate,1,217.4832,
Office Supplies,12/17/14,Consumer,1,11.232,
Office Supplies,12/17/14,Corporate,1,99.4213,
Office Supplies,12/17/14,Home Office,1,220.03052,
Technology,12/17/14,Corporate,1,302.511,
Furniture,12/18/14,Consumer,1,591.5044,
Office Supplies,12/18/14,Consumer,1,706.0695,
Office Supplies,12/18/14,Corporate,1,543.6958,
Office Supplies,12/18/14,Home Office,1,34.37248,
Furniture,12/19/14,Consumer,1,"1,216.69",
Furniture,12/19/14,Corporate,1,92.9535,
Office Supplies,12/19/14,Consumer,1,"2,258.76",
Office Supplies,12/19/14,Corporate,1,17.20768,
Office Supplies,12/19/14,Home Office,1,5.2992,
Technology,12/19/14,Consumer,1,130.7782,
Technology,12/19/14,Corporate,1,29.0466,
Furniture,12/20/14,Consumer,1,123.45446,
Office Supplies,12/20/14,Consumer,1,"1,940.80",
Office Supplies,12/21/14,Corporate,1,339.9624,
Furniture,12/22/14,Home Office,1,14.1688,
Office Supplies,12/22/14,Consumer,1,802.9112,
Office Supplies,12/22/14,Corporate,1,"1,070.02",
Technology,12/22/14,Consumer,1,370.6185,
Furniture,12/23/14,Consumer,1,"3,239.46",
Furniture,12/23/14,Corporate,1,238.6584,
Furniture,12/23/14,Home Office,1,143.3796,
Office Supplies,12/23/14,Consumer,1,"1,019.94",
Office Supplies,12/23/14,Corporate,1,679.59,
Technology,12/23/14,Consumer,1,"1,551.65",
Technology,12/23/14,Corporate,1,65.0288,
Furniture,12/24/14,Consumer,1,72.704,
Furniture,12/24/14,Corporate,1,167.394,
Furniture,12/24/14,Home Office,1,29.1076,
Office Supplies,12/24/14,Consumer,1,271.872,
Office Supplies,12/24/14,Corporate,1,796.75528,
Technology,12/24/14,Corporate,1,425.6742,
Furniture,12/25/14,Consumer,1,529.8762,
Furniture,12/25/14,Corporate,1,38.6886,
Furniture,12/25/14,Home Office,1,748.8096,
